SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CITY,CITY_NAME,BUILDING_ID,BUILDING_NAME,SOCIETY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
67054126,A67054126,S,Patancheruvu to shankarpally road near outer ring road kollur hmda approval layout clear tittle immediate build in house,Residential Land,Hyderabad,1.0,1,,30841.0,0,3,0,3.0,"23,24,26,5","23rd Aug, 2023",1674926077000.0,1692768178000,A,R,,1,6230000,6230000,30841.0,0,0,N,"{'LATITUDE': '17.443855', 'LONGITUDE': '78.250431'}",18.766406,18.766406,"5,23,24,26","₹62.3 Lac, Land/Plot in Kollur - Others",PREMIUM_LISTING,,2023-10-22 00:00:00,3,202,18.77 sq.m.,62.3 L,Residential land / Plot in Kollur,Freehold,Dealer: bhashyam developers,Dealer,2023-08-23 10:52:58,3 days ago,[],"['EAST FACING', 'HMDA APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",,,,,,,269,Hyderabad,0,,,46844,Kollur,
67053988,F67053988,S,Hmda layout entire layout has been designed as per vastu alll b.T roads electricity with transformer and steet lights under ground drainage overhead water tank and park,Residential Land,Hyderabad,1.0,1,,29700.0,0,3,0,5.0,"23,24,26,5","23rd Aug, 2023",1674924740000.0,1692768146000,A,R,,1,10900000,10900000,29700.0,0,0,N,"{'LATITUDE': '17.443855', 'LONGITUDE': '78.250431'}",34.095401,34.095401,"5,23,24,26","₹1.09 Crore, Land/Plot in Kollur - Land",PREMIUM_LISTING,,2023-10-22 00:00:00,3,367,34.1 sq.m.,1.09 Cr,Residential land / Plot in Kollur,Freehold,Dealer: bhashyam developers,Dealer,2023-08-23 10:52:26,3 days ago,[],"['EAST FACING', 'HMDA APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",,,,,,,269,Hyderabad,0,,,46844,Kollur,
68518914,K68518914,S,Hmda approval gated community villa plots near orr,Residential Land,Hyderabad,1.0,1,,40000.0,0,5,0,5.0,"23,24,26,5","23rd Aug, 2023",1681379976000.0,1692768128000,A,R,,1,16000000,16000000,40000.0,0,0,N,"{'LATITUDE': '17.4563368', 'LONGITUDE': '78.2967816'}",334.4508,334.4508,"5,23,24,26","₹1.6 Crore, Land/Plot in Tellpur Osmannagar - Land",PREMIUM_LISTING,"['North-East Facing', 'outer ring road  Nearby', 'Overlooking Park/Garden', 'Overlooking Main Road']",2023-10-22 00:00:00,3,3600,334.45 sq.m.,1.6 Cr,Residential land / Plot in Tellpur Osmannagar,Freehold,Dealer: bhashyam developers,Dealer,2023-08-23 10:52:08,3 days ago,[],"['NORTH-EAST FACING', 'HMDA APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",15.0,"[{'text': '1 ATM'}, {'text': '2 Hospitals'}, {'text': '1 Pharmacy'}]",,,,,269,Hyderabad,0,,,5803,Tellpur Osmannagar,
70741994,T70741994,S,"Bachupally 200ft facing villas &apartments . Good connectivity.Modern amenities with clubhouses jogging tracks, indoor outdoor game's activities, etc",Residential Apartment,Hyderabad,1.0,1,2.0,5240.0,1,5,6,5.0,"23,24,5,17,6,19,20,21","11th Aug, 2023",1691717408000.0,1691717408000,A,R,Syamantaka Emerald Heights,1,6000000,6000000,5240.0,367973,1044697,N,"{'LATITUDE': '17.5564', 'LONGITUDE': '78.36389'}",106.373935,106.373935,"5,17,20,21,23,24,6,19,101,102,103",Syamantaka Emerald Heights Building,PLATINUM_LISTING,,2023-10-11 00:00:00,1,1145,106.37 sq.m.,60 L,2 BHK Flat in Mallampet,Freehold,Dealer: Aishwarya properties ,Dealer,2023-08-11 07:00:08,2 weeks ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",9.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}]",Syamantaka Emerald Heights,Syamantaka Emerald Heights,2.0,4,269,Hyderabad,1044697,Syamantaka Emerald Heights,Syamantaka Emerald Heights,5203,Mallampet,A10
70866910,A70866910,S,Bhavisya infra and developers project having keesaragutta near bommalaramaram its a gated community full developed,Residential Land,Secunderabad,1.0,1,,5500.0,0,5,0,5.0,"23,24,26,5","17th Aug, 2023",1692294719000.0,1692294719000,A,R,,1,825000,825000,5500.0,0,0,N,"{'LATITUDE': '17.5280399', 'LONGITUDE': '78.6540576'}",125.41905,125.41905,"5,23,24,26","₹8.25 Lac, Land/Plot in Keesara - Land",PREMIUM_LISTING,['North-East Facing'],2023-09-18 00:00:00,3,1350,125.42 sq.m.,8.25 L,Residential land / Plot in Keesara,Freehold,Dealer: Bhavishya Infra and Developers ,Dealer,2023-08-17 23:22:00,1 week ago,[],"['NORTH-EAST FACING', 'HMDA APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",2.0,[{'text': '1 Hospital'}],,,,,268,Secunderabad,0,,,2669,Keesara,
70850296,S70850296,S,This property is in ghmc limited . 40km from secanderabad railway station 15km from outer ring road,Residential Land,Secunderabad,1.0,1,,5500.0,0,5,0,3.0,"23,24,26,5","17th Aug, 2023",1692211226000.0,1692211226000,A,R,,1,665500,665500,5500.0,0,0,N,"{'LATITUDE': '17.5280399', 'LONGITUDE': '78.6540576'}",11.241263,11.241263,"5,23,24,26","₹6.66 Lac, Land/Plot in Keesara - Land",PREMIUM_LISTING,"['North-East Facing', 'Overlooking Park/Garden', 'Overlooking Main Road', 'Rain Water Harvesting']",2023-09-18 00:00:00,3,121,11.24 sq.m.,6.66 L,Residential land / Plot in Keesara,Freehold,Dealer: Bhavishya Infra and Developers ,Dealer,2023-08-17 12:10:26,1 week ago,[],"['NORTH-EAST FACING', 'GHMC APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",2.0,[{'text': '1 Hospital'}],,,,,268,Secunderabad,0,,,2669,Keesara,
70849946,G70849946,S,40km from secanderabad railway station.Near by schools and hospitals .This property is in hmda limiteds .,Residential Land,Secunderabad,1.0,1,,5500.0,0,3,0,3.0,"23,24,26,5","17th Aug, 2023",1692253759000.0,1692253759000,A,R,,1,1375000,1375000,5500.0,0,0,N,"{'LATITUDE': '17.5280399', 'LONGITUDE': '78.6540576'}",23.22575,23.22575,"5,23,24,26","₹13.75 Lac, Land/Plot in Keesara - Land",PREMIUM_LISTING,"['East Facing', 'Overlooking Park/Garden', 'Overlooking Main Road', 'Rain Water Harvesting']",2023-09-18 00:00:00,3,250,23.23 sq.m.,13.75 L,Residential land / Plot in Keesara,Freehold,Dealer: Bhavishya Infra and Developers ,Dealer,2023-08-17 11:59:19,1 week ago,[],"['EAST FACING', 'GHMC APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",2.0,[{'text': '1 Hospital'}],,,,,268,Secunderabad,0,,,2669,Keesara,
70356508,I70356508,S,"Bhavishya indra and developers project having, near amangal gandimaisamma temple peddapur its gated community, dtcp approved with rera and bank loan",Residential Land,Hyderabad,1.0,1,,7496.0,0,5,0,5.0,"23,24,5","21st Jul, 2023",1689926139000.0,1689926139000,A,R,,1,1237000,1237000,7496.0,0,0,N,"{'LATITUDE': '16.851462', 'LONGITUDE': '78.531661'}",137.960955,137.960955,"5,23,24","₹12.37 Lac, Land/Plot in Amangal - Land",PREMIUM_LISTING,['North-East Facing'],2023-09-18 00:00:00,3,1485,137.96 sq.m.,12.37 L,Residential land / Plot in Amangal,Freehold,Dealer: Bhavishya Infra and Developers ,Dealer,2023-07-21 13:25:39,1 month ago,[],"['NORTH-EAST FACING', 'DTCP APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",2.0,[{'text': '2 Hospitals'}],,,,,269,Hyderabad,0,,,1049493,Amangal,
70174480,M70174480,S,"Bhavishya infra and developers having project, kadthal challampally, dtcp approved with rera. Bank loans
Full developed",Residential Land,Hyderabad,1.0,1,,9000.0,0,5,0,5.0,"23,24,26,5","11th Jul, 2023",1689065403000.0,1689065403000,A,R,,1,1098000,1098000,9000.0,0,0,N,"{'LATITUDE': '16.985875', 'LONGITUDE': '78.499864'}",11.334166,11.334166,"5,23,24,26","₹10.98 Lac, Land/Plot in Kadtal - Others",PREMIUM_LISTING,['North-East Facing'],2023-09-09 00:00:00,3,122,11.33 sq.m.,10.98 L,Residential land / Plot in Kadthal,Freehold,Dealer: Bhavishya Infra and Developers ,Dealer,2023-07-11 14:20:03,1 month ago,[],"['NORTH-EAST FACING', 'DTCP APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",,,,,,,269,Hyderabad,0,,,7130,Kadthal,
69922854,L69922854,S,"Bhavishy infra and developers, srinithi blooms project having, 13 acres
Its gated community dtcp with rera approved",Residential Land,Hyderabad,1.0,1,,8843.0,0,5,0,5.0,"23,24,26,5","27th Jun, 2023",1687863869000.0,1687863869000,A,R,,1,1300000,1300000,8843.0,0,0,N,"{'LATITUDE': '16.985875', 'LONGITUDE': '78.499864'}",122.910669,122.910669,"5,23,24,26","₹13 Lac, Land/Plot in Kadtal - Others",PREMIUM_LISTING,['North-East Facing'],2023-08-26 00:00:00,3,1323,122.91 sq.m.,13 L,Residential land / Plot in Kadthal,Freehold,Dealer: Bhavishya Infra and Developers ,Dealer,2023-06-27 16:34:29,2 months ago,[],"['NORTH-EAST FACING', 'DTCP APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",,,,,,,269,Hyderabad,0,,,7130,Kadthal,
71009768,L71009768,S,"Prestige high fields is one of the most popular destination for buying apartments/ flats in gachibowli, hyderabad. You too can be a part of this society by purchasing this 4 bhk flat here. Containing 4 bedroom(s), 6 bathrooms and 3 balconies, this flat is spread over a super built up area of 2713 sq.Ft. This flat lies on the 21st level of a 35 storey building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property.",Residential Apartment,Hyderabad,1.0,1,4.0,15889.0,2,3,6,35.0,"23,24,5,17,6,19,20,21",Yesterday,1692904800000.0,1692904800000,A,R,Prestige High Fields,1,28490000,28490000,15889.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",252.045839,252.045839,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,"['East Facing', 'Fresh Construction']",2023-10-24 00:00:00,1,2713,252.05 sq.m.,2.85 Cr,4 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-25 12:50:00,Yesterday,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,3.0,21,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
71009658,P71009658,S,"This 3 bhk flat is located in prestige high fields, which houses some of the most spacious flats in gachibowli, hyderabad. The flat occupies a super built up area of 1993 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 1 balcony. This flat lies on the 29th level of a 35 storey building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property.",Residential Apartment,Hyderabad,1.0,1,3.0,15320.0,2,3,6,35.0,"23,24,5,17,6,19,20,21",Yesterday,1692904610000.0,1692904610000,A,R,Prestige High Fields,1,20928000,20928000,15320.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",185.155679,185.155679,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,"['East Facing', 'Fresh Construction']",2023-10-24 00:00:00,1,1993,185.16 sq.m.,2.09 Cr,3 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-25 12:46:50,Yesterday,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,1.0,29,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70891048,F70891048,S,"Situated in gachibowli, hyderabad, prestige high fields is a well planned society that offers a pleasant living experience to its residents. This 4 bhk flat in hyderabad is your opportunity to be a part of this community. The flat occupies a super built up area of 2713 sq.Ft. That consists of 4 bedrooms, 6 bathrooms and 3 balconies. The flat has a total of 35 floors and this property is situated on 20th floor. Being a ready to move project, you can expect immediate possession of this 0-1 year old property.",Residential Apartment,Hyderabad,1.0,1,4.0,16648.0,2,4,6,35.0,"23,24,5,17,6,19,20,21","19th Aug, 2023",1692412030000.0,1692412030000,A,R,Prestige High Fields,1,29850000,29850000,16648.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",252.045839,252.045839,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,['Fresh Construction'],2023-10-18 00:00:00,1,2713,252.05 sq.m.,2.98 Cr,4 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-19 07:57:10,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,3.0,20,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70890998,V70890998,S,"Looking for a 4 bhk property for sale in hyderabad? Buy this 4 bhk flat in prestige high fields that is situated in gachibowli, hyderabad. Containing 4 bedroom(s), 6 bathrooms and 3 balconies, this flat is spread over a super built up area of 2848 sq.Ft. The residential building has 35 floors in total and the flat for sale is located on the 30th floor. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move.",Residential Apartment,Hyderabad,1.0,1,4.0,16375.0,2,1,6,35.0,"23,24,5,17,6,19,20,21","19th Aug, 2023",1692410899000.0,1692410899000,A,R,Prestige High Fields,1,30900000,30900000,16375.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",264.587744,264.587744,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,"['North Facing', 'Fresh Construction']",2023-10-18 00:00:00,1,2848,264.59 sq.m.,3.09 Cr,4 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-19 07:38:19,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,3.0,30,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70890992,P70890992,S,"This 3 bhk apartment is available for sale in prestige high fields, one of the most prominent projects for flats in gachibowli, hyderabad. The flat is over 4070 sq.Ft. Super built up area and comes with 3 bedroom(s), 5 bathrooms and 2 balconies. This flat lies on the 6th level of a 35 storey building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property.",Residential Apartment,Hyderabad,1.0,1,3.0,15073.0,2,1,6,35.0,"23,24,5,17,6,19,20,21","19th Aug, 2023",1692410745000.0,1692410745000,A,R,Prestige High Fields,1,42100000,42100000,15073.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",378.11521,378.11521,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,"['North Facing', 'Fresh Construction']",2023-10-18 00:00:00,1,4070,378.12 sq.m.,4.21 Cr,3 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-19 07:35:44,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,2.0,6,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70890986,Q70890986,S,"Situated in gachibowli, hyderabad, prestige high fields is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in hyderabad is your opportunity to be a part of this community. Containing 3 bedroom(s), 3 bathrooms and 1 balcony, this flat is spread over a super built up area of 1742 sq.Ft. The residential building has 35 floors in total and the flat for sale is located on the 16th floor. As the project is already ready to move, so you can easily move into this 0-1 year old property.",Residential Apartment,Hyderabad,1.0,1,3.0,15837.0,2,4,6,35.0,"23,24,5,17,6,19,20,21","19th Aug, 2023",1692410565000.0,1692410565000,A,R,Prestige High Fields,1,19100000,19100000,15837.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",161.837026,161.837026,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,['Fresh Construction'],2023-10-18 00:00:00,1,1742,161.84 sq.m.,1.91 Cr,3 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-19 07:32:45,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,1.0,16,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70890978,U70890978,S,"Situated in gachibowli, hyderabad, prestige high fields is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in hyderabad is your opportunity to be a part of this community. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1492 sq.Ft. The residential building has 35 floors in total and the flat for sale is located on the 20th floor. This 0-1 year old property is available for immediate possession as the project is ready to move.",Residential Apartment,Hyderabad,1.0,1,2.0,15520.0,2,4,6,35.0,"23,24,5,17,6,19,20,21","19th Aug, 2023",1692410414000.0,1692410414000,A,R,Prestige High Fields,1,15800000,15800000,15520.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",138.611276,138.611276,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,['Fresh Construction'],2023-10-18 00:00:00,1,1492,138.61 sq.m.,1.58 Cr,2 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-19 07:30:14,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,1.0,20,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70890972,B70890972,S,"Prestige high fields is one of hyderabad's most sought after destination for apartments and this 2 bhk flat in gachibowli is your opportunity to be a part of this community. The flat occupies a super built up area of 1283 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. This flat is situated on the 8th floor of this 35 floors tall residential building. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move.",Residential Apartment,Hyderabad,1.0,1,2.0,11466.0,2,5,6,35.0,"23,24,5,17,6,19,20,21","19th Aug, 2023",1692410275000.0,1692410275000,A,R,Prestige High Fields,1,14711000,14711000,11466.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",119.194549,119.194549,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,"['North-East Facing', 'Fresh Construction']",2023-10-18 00:00:00,1,1283,119.19 sq.m.,1.47 Cr,2 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-19 07:27:55,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,1.0,8,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70890866,I70890866,S,"This 3 bhk apartment is available for sale in prestige high fields, one of the most prominent projects for flats in gachibowli, hyderabad. Containing 3 bedroom(s), 3 bathrooms and 1 balcony, this flat is spread over a super built up area of 1993 sq.Ft. This flat is situated on the 30th floor of this 35 floors tall residential building. This is a ready to move project and the property is 0-1 year old.",Residential Apartment,Hyderabad,1.0,1,3.0,15446.0,2,3,6,35.0,"23,24,5,17,6,19,20,21","19th Aug, 2023",1692405938000.0,1692405938000,A,R,Prestige High Fields,1,21100000,21100000,15446.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",185.155679,185.155679,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,"['East Facing', 'Fresh Construction']",2023-10-18 00:00:00,1,1993,185.16 sq.m.,2.11 Cr,3 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-19 06:15:38,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,1.0,30,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70814576,S70814576,S,"This 2 bhk flat is located in prestige high fields, which houses some of the most spacious flats in gachibowli, hyderabad. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1283 sq.Ft. The property is located on the 31st floor of a 35 floors tall building. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move.",Residential Apartment,Hyderabad,1.0,1,2.0,16800.0,2,3,6,35.0,"23,24,5,17,6,19,20,21","15th Aug, 2023",1692078217000.0,1692078217000,A,R,Prestige High Fields,1,14700000,14700000,16800.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",119.194549,119.194549,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,"['East Facing', 'Fresh Construction']",2023-10-14 00:00:00,1,1283,119.19 sq.m.,1.47 Cr,2 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-15 11:13:37,1 week ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,1.0,31,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
70749378,Q70749378,S,"Check out this plot in mokila, hyderabad, an ideal destination to build your dream residence. It's a 300 sq.Yards super built up area property. This property allows you to construct upto 3 floors. Expected possession of property immediately. The type of ownership is freehold. The price of this massive plot is just  2.25 crore.",Residential Land,Hyderabad,1.0,1,,75000.0,0,0,0,3.0,N,"11th Aug, 2023",1691743132000.0,1691743132000,A,R,Ashoka Central Park,1,22500000,22500000,75000.0,303791,766560,N,"{'LATITUDE': '17.440218', 'LONGITUDE': '78.177927'}",250.8381,250.8381,,,PREMIUM_LISTING,,2023-10-10 00:00:00,3,2700,250.84 sq.m.,2.25 Cr,Residential land / Plot in Mokila,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-11 14:08:53,2 weeks ago,[],"['HMDA APPROVED', 'READY TO MOVE', 'RESALE', 'RERA']",,,Ashoka Central Park,Ashoka Central Park,,,269,Hyderabad,766560,Ashoka Central Park,Ashoka Central Park,10652,Mokila,
70746762,S70746762,S,"This beautiful 2 bhk flat in gachibowli, hyderabad is situated in prestige high fields, one of the popular residential society in hyderabad. The flat is over 1492 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 35 floors and this property is situated on 4th floor. This 0-1 year old property is available for immediate possession as the project is ready to move.In view garden view. Corner flat",Residential Apartment,Hyderabad,1.0,1,2.0,17190.0,1,6,6,35.0,"23,24,5,17,6,19,20,21","11th Aug, 2023",1691694656000.0,1691694656000,A,R,Prestige High Fields,1,17500000,17500000,17190.0,124877,209035,N,"{'LATITUDE': '17.41341', 'LONGITUDE': '78.339447'}",138.611276,138.611276,"5,17,20,21,23,24,6,19,101,102",,PREMIUM_LISTING,['Fresh Construction'],2023-10-10 00:00:00,1,1492,138.61 sq.m.,1.75 Cr,2 BHK Flat in Gachibowli,Freehold,Dealer: Thanga's Poperty services ,Dealer,2023-08-11 12:40:56,2 weeks ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}]",Prestige High Fields,Prestige High Fields,1.0,4,269,Hyderabad,209035,Prestige High Fields,Prestige High Fields,5136,Gachibowli,
